,engagement_probability,threeXthree,twoXtwo
2550094,0.038110747933387756,0,0
3466418,0.045549605041742325,0,0
2081280,0.43099841475486755,0,0
1809794,0.5192025303840637,0,0
2230173,0.4660346806049347,1,1
2604052,0.04188026115298271,0,0
293084,0.5122846364974976,1,1
369869,0.06970498710870743,0,0
3022927,0.04520392417907715,0,0
852500,0.02967766486108303,0,0
491853,0.549108624458313,0,0
1526907,0.10770008713006973,0,0
2332472,0.4992464780807495,0,0
924115,0.11096633225679398,0,0
2929642,0.12664847075939178,0,0
2196064,0.026835637167096138,0,0
2400028,0.06987866014242172,0,0
2768713,0.10768295079469681,0,0
1604785,0.5251070857048035,1,1
3460346,0.041365571320056915,0,0
3204825,0.030052559450268745,0,0
2452612,0.16356161236763,0,0
2319266,0.14453519880771637,0,1
1091268,0.13130499422550201,0,0
1129798,0.5901111364364624,1,1
730306,0.09384787827730179,0,0
2799267,0.03270311653614044,0,0
3072624,0.12551023066043854,0,0
836598,0.39332905411720276,0,0
80956,0.14727862179279327,0,0
2454054,0.4287337064743042,0,1
312447,0.10634137690067291,0,0
2800412,0.08811453729867935,0,0
2489232,0.6164087653160095,0,0
3000072,0.0902651995420456,0,0
1012144,0.02666688710451126,0,0
826632,0.09319129586219788,0,0
2085473,0.0793485939502716,0,0
489454,0.11440132558345795,0,0
2062797,0.44472360610961914,0,0
2380337,0.40335315465927124,0,1
912127,0.4016297459602356,0,0
2578214,0.03079586662352085,0,0
2466726,0.4706210494041443,1,1
612314,0.4100475013256073,0,0
1836595,0.10591018199920654,0,0
114689,0.03797268122434616,0,0
2938806,0.4615572392940521,1,1
2209984,0.1083189994096756,0,0
2295171,0.12294602394104004,0,0
464157,0.03960789367556572,0,0
1818164,0.03146689012646675,0,0
3548569,0.08628051728010178,0,0
2927968,0.040968768298625946,0,0
2042283,0.4637767970561981,0,0
329716,0.028911668807268143,0,0
276186,0.08217228949069977,0,0
670001,0.1107349544763565,0,0
894246,0.05966900289058685,0,0
808223,0.042706165462732315,0,0
2062416,0.04449418559670448,0,0
435279,0.4592480957508087,1,1
2892612,0.10684825479984283,0,0
1888850,0.029718667268753052,0,0
2840600,0.03838421404361725,0,0
1861438,0.6138212084770203,0,0
1605359,0.43335944414138794,0,0
3552217,0.034680839627981186,0,0
915031,0.06192217022180557,0,0
3436750,0.07730165868997574,0,0
49008,0.03258315846323967,0,0
2349029,0.03691377118229866,0,0
2959768,0.4262452721595764,0,1
826818,0.533132791519165,0,1
718659,0.1379295438528061,0,0
2793436,0.11268463730812073,0,0
340631,0.0749354213476181,0,0
2758876,0.10708366334438324,0,0
2386039,0.027185063809156418,0,0
3260089,0.022654617205262184,0,0
2017342,0.04958706721663475,0,0
3122088,0.04835304617881775,0,0
2618755,0.02998858317732811,0,0
3410673,0.031333692371845245,0,0
1476368,0.09341530501842499,1,1
8324,0.024578053504228592,0,0
1142964,0.040073104202747345,0,0
2031213,0.10063675791025162,0,0
1953348,0.3955562114715576,0,0
1756078,0.07227646559476852,0,0
624493,0.10113733261823654,0,0
2945712,0.07202257215976715,0,0
1158151,0.11254264414310455,0,0
3049213,0.12230296432971954,1,1
3322457,0.5680853128433228,1,1
2240031,0.39010339975357056,0,1
3502342,0.05315070599317551,0,0
3610505,0.06493193656206131,0,0
2623795,0.11901160329580307,0,0
2564908,0.4143628180027008,0,0
66451,0.06658557802438736,0,0
2615391,0.5010943412780762,0,1
37217,0.1414724737405777,0,0
619508,0.4783709943294525,0,0
1714348,0.4177965819835663,1,1
2105480,0.10535746067762375,0,0
2620430,0.11743016541004181,0,0
1622804,0.1194118782877922,0,0
592482,0.0647563636302948,0,0
137099,0.09780324995517731,0,1
1564141,0.4248563349246979,0,0
2360914,0.048977192491292953,0,0
3058236,0.40419384837150574,0,0
2527873,0.04758026450872421,0,0
2143491,0.07192109525203705,0,0
1470843,0.0837787464261055,0,0
301737,0.6170251965522766,0,0
1088522,0.07815003395080566,0,0
136745,0.02491617761552334,0,0
2074280,0.18305397033691406,0,0
2282854,0.4636245667934418,0,0
2645230,0.1313396543264389,0,0
1004666,0.5151463747024536,0,0
2174882,0.4702763557434082,1,1
609864,0.03729930520057678,0,0
2831423,0.659670352935791,0,0
491914,0.5067814588546753,0,1
1205416,0.1477753221988678,0,0
2668402,0.5520496964454651,1,1
2410889,0.050054386258125305,0,0
2344140,0.04464111477136612,0,0
3359021,0.5477859973907471,0,0
1321559,0.031075701117515564,0,0
1336453,0.0464608296751976,0,0
1440256,0.08837764710187912,0,0
1539293,0.0947616770863533,0,0
493857,0.5238515734672546,1,1
2868690,0.4402562081813812,0,1
202305,0.11081292480230331,0,0
1382859,0.09695804119110107,0,0
1507447,0.12478300929069519,0,0
368233,0.08546404540538788,0,0
161480,0.4345932900905609,1,1
50950,0.11477337777614594,0,0
1461433,0.5615241527557373,1,1
1289713,0.029686272144317627,0,0
2970360,0.03761875629425049,0,0
2322590,0.07375901192426682,0,0
2917413,0.10648708790540695,0,0
3006618,0.04039866477251053,0,0
1596878,0.038325030356645584,0,0
2345564,0.14239686727523804,0,0
118969,0.144212543964386,0,0
128717,0.5844573378562927,1,1
3389872,0.12806032598018646,0,0
2126941,0.1502285897731781,0,0
2400394,0.09752620756626129,0,0
3069367,0.03437936678528786,0,0
1021902,0.3742310106754303,0,0
3567771,0.07933467626571655,0,0
2762153,0.06643413752317429,0,0
3289911,0.452335923910141,1,1
1184701,0.43388527631759644,1,1
811405,0.13071557879447937,0,0
2262371,0.102157361805439,0,0
3207367,0.04561234265565872,0,0
908463,0.08443616330623627,0,0
1279186,0.3215431571006775,0,0
2491605,0.11001131683588028,0,0
3496726,0.16102929413318634,0,0
2515715,0.5551649928092957,0,1
2423259,0.0410257950425148,0,0
3453337,0.08308270573616028,0,0
2975864,0.4484148621559143,1,1
544216,0.5434075593948364,0,0
2070998,0.077791228890419,0,0
207054,0.11428811401128769,0,0
3193370,0.1462169885635376,0,0
2299101,0.09756392240524292,0,0
2799569,0.12250038236379623,0,0
687300,0.03765445202589035,0,0
2815423,0.5295472741127014,0,0
763681,0.1077684536576271,0,0
3043358,0.08312231302261353,0,0
1115755,0.5627277493476868,1,1
3068807,0.3167945444583893,0,0
240330,0.41385382413864136,0,0
2436111,0.03340468928217888,0,0
1243542,0.5162475109100342,1,1
1295240,0.11876814067363739,0,0
1308747,0.0927521213889122,0,0
3180831,0.5560988783836365,1,1
803459,0.09088652580976486,0,0
1568526,0.028667030856013298,0,0
2584711,0.06636767834424973,0,0
389694,0.06276032328605652,0,0
1318435,0.09287156909704208,0,0
2575453,0.08565601706504822,0,0
603242,0.4541415870189667,0,0
3549774,0.1301450878381729,0,0
3565326,0.40194180607795715,0,0
3205631,0.10243739187717438,0,0
1051083,0.0874500647187233,0,0
3479159,0.03365861251950264,0,0
1187428,0.08111238479614258,0,0
2046089,0.0818152204155922,0,0
3091964,0.13597044348716736,0,0
2735700,0.0854717344045639,0,0
1199837,0.03899882733821869,0,0
2024144,0.170537069439888,1,1
1524099,0.02730793133378029,0,0
92720,0.027388034388422966,0,0
304047,0.5424942970275879,0,0
395775,0.14322775602340698,0,0
970394,0.07417920231819153,0,0
1730476,0.36164361238479614,1,1
374714,0.03170790895819664,0,0
510157,0.10455537587404251,0,0
552457,0.09243541210889816,0,0
3291999,0.03311862424015999,0,0
440185,0.3528626561164856,0,0
2557533,0.0664619505405426,0,0
470714,0.09000840783119202,0,0
595273,0.08822516351938248,0,0
842591,0.09420478343963623,0,0
2301523,0.41639137268066406,0,0
1782986,0.03445081040263176,0,0
2531241,0.038897912949323654,0,0
750080,0.5586997270584106,1,1
1477538,0.3865593373775482,0,0
1901532,0.5521647930145264,0,0
2832868,0.5908815860748291,1,1
1455875,0.043254464864730835,0,0
1263095,0.04317150264978409,0,0
1184659,0.4150572717189789,1,1
2357915,0.4819618761539459,0,0
1526464,0.09639928489923477,0,0
1313376,0.4108129143714905,0,0
2296349,0.03332924470305443,0,0
1754620,0.5315265655517578,1,1
3474051,0.056896280497312546,0,0
1311684,0.45579013228416443,0,0
3080193,0.12553177773952484,0,0
1055842,0.1548021137714386,0,0
2058031,0.045234065502882004,0,0
1952321,0.49956008791923523,1,1
886576,0.05573658272624016,0,0
487065,0.03842941299080849,0,0
1711542,0.121921606361866,0,0
57341,0.0812814012169838,0,0
1338257,0.042826149612665176,0,0
1759999,0.09860526025295258,0,0
1797914,0.08359617739915848,0,0
2755577,0.4721202552318573,1,1
1083934,0.396657258272171,0,0
3397880,0.5405118465423584,0,0
701979,0.029895512387156487,0,0
2058054,0.5139208436012268,0,0
791152,0.04759935289621353,0,0
1067412,0.03724776953458786,0,0
2588578,0.050488896667957306,0,0
2023926,0.39315053820610046,1,1
2104817,0.037364233285188675,0,0
3482906,0.06901529431343079,0,0
546364,0.030063996091485023,0,0
891041,0.42327797412872314,1,1
2763919,0.06407438963651657,0,0
1089630,0.04321156442165375,0,0
722558,0.027256593108177185,0,0
1097411,0.5569133758544922,1,1
2595907,0.46514302492141724,1,1
3170929,0.12926378846168518,0,0
2690607,0.4679701626300812,0,0
2619943,0.19872798025608063,0,0
3322983,0.44040948152542114,1,1
1313127,0.5481688976287842,1,1
913299,0.4525553286075592,0,1
1707244,0.0914730355143547,0,0
926109,0.06982579082250595,0,0
554496,0.05281633511185646,0,0
2728155,0.08930139988660812,0,0
692039,0.12817499041557312,0,0
1342485,0.07887110114097595,0,0
1465381,0.03969641402363777,0,0
3066252,0.5470452904701233,1,1
166194,0.03206650912761688,0,0
608241,0.5011112093925476,0,1
3573911,0.47457119822502136,0,0
1146802,0.10868041962385178,1,1
2111060,0.07195349782705307,0,0
3090678,0.08679843693971634,0,0
209170,0.03548136353492737,0,0
2130987,0.049200206995010376,0,0
2359975,0.030605383217334747,0,0
1651467,0.07566942274570465,0,0
3267575,0.03867150470614433,0,0
2053827,0.554050862789154,0,1
3263016,0.07331366091966629,0,0
850536,0.13275974988937378,0,0
2839835,0.4827289283275604,0,1
2436479,0.1668846160173416,0,0
1880677,0.0828946903347969,0,0
2731736,0.08424410969018936,0,0
3024375,0.042321670800447464,0,0
2891384,0.044817619025707245,0,0
3607636,0.030762769281864166,0,0
3385104,0.11592244356870651,0,0
1385238,0.4840472340583801,0,0
785494,0.47296643257141113,1,1
3369413,0.0904737040400505,0,0
2308999,0.039692725986242294,0,0
1523070,0.16058142483234406,0,0
3427617,0.08648555725812912,0,0
333984,0.07509490847587585,0,0
1944025,0.43909505009651184,0,0
1674,0.03253129497170448,0,0
507176,0.0964464396238327,0,0
1628413,0.06664066761732101,0,0
2355348,0.03501433879137039,0,0
1647900,0.10205323994159698,0,0
1307878,0.08359789848327637,0,0
1218707,0.0518786683678627,0,0
588488,0.3464876115322113,0,0
2021334,0.16174912452697754,0,0
3114144,0.08306719362735748,0,0
2005695,0.6185258626937866,1,1
753090,0.10933443158864975,0,0
1753539,0.5823959708213806,1,1
3242813,0.4054368734359741,0,0
1838147,0.04215240105986595,0,0
1671140,0.06904469430446625,0,0
2953639,0.035583190619945526,0,0
3310009,0.10560306161642075,0,0
2367976,0.08415108174085617,0,0
2897440,0.46015191078186035,0,0
3317353,0.09231164306402206,0,0
2848181,0.4970934987068176,1,1
2543959,0.07241202145814896,0,1
2097853,0.17964492738246918,0,0
370967,0.06475219875574112,0,0
2474925,0.045508626848459244,0,0
3609930,0.47756290435791016,0,0
3382973,0.03741592913866043,0,0
411941,0.03619229793548584,0,0
3602854,0.4712211787700653,0,0
2462971,0.4448828399181366,0,0
3481529,0.06442027539014816,0,0
3152292,0.05496368557214737,0,0
2660643,0.05758682265877724,0,0
2649853,0.11246133595705032,0,0
942004,0.10011160373687744,0,0
2399649,0.05817774683237076,0,0
539215,0.39121511578559875,0,0
1141657,0.07357130199670792,0,0
2943327,0.6097940802574158,1,1
869865,0.5336441397666931,0,0
1882833,0.057355351746082306,0,0
457377,0.4968578815460205,1,1
1685312,0.026327820494771004,0,0
2013381,0.026475299149751663,0,0
2025985,0.5424566268920898,1,1
3282501,0.4475252032279968,0,0
2885099,0.44379815459251404,1,1
2461410,0.03181079402565956,0,0
3280913,0.08029558509588242,0,0
3494019,0.11594048142433167,0,0
1645398,0.45526883006095886,0,0
190903,0.059376027435064316,0,0
3046002,0.5706819891929626,0,0
3512534,0.039902765303850174,0,0
2663491,0.532952606678009,1,1
289733,0.46770426630973816,0,1
2609738,0.14338041841983795,1,1
3611422,0.04215709865093231,0,0
2723356,0.5441552996635437,0,0
2789194,0.09465912729501724,0,0
3104820,0.5017006397247314,0,0
1901396,0.46166595816612244,1,1
850696,0.044382281601428986,0,0
2847924,0.4880319833755493,1,1
1330927,0.47479772567749023,0,0
2007556,0.07656855136156082,1,1
1028760,0.11942954361438751,0,0
2831528,0.46247172355651855,0,0
3602897,0.1843271553516388,0,0
3412130,0.10194634646177292,0,0
3243996,0.5131305456161499,0,0
2948498,0.09345213323831558,0,0
1639652,0.4611161947250366,0,0
895443,0.45105352997779846,1,1
3003175,0.5086301565170288,0,0
861270,0.45504307746887207,0,0
1854241,0.14484301209449768,0,0
1856486,0.07412528246641159,0,0
2537727,0.08051600307226181,0,0
163100,0.264864057302475,0,0
2754776,0.09144306182861328,0,0
825918,0.11930745095014572,0,0
280917,0.10507506132125854,0,0
2834767,0.08430469036102295,0,0
2848987,0.4525526762008667,0,0
3368172,0.06563489139080048,0,0
13848,0.4501314163208008,1,1
3615404,0.4926626682281494,1,1
2402738,0.4780319035053253,0,0
3584565,0.03110814280807972,0,0
308516,0.08697523176670074,0,0
3471020,0.04083988070487976,0,0
2813438,0.08486427366733551,0,0
1548973,0.15288516879081726,0,0
3567431,0.08002874255180359,0,0
2186237,0.03204100579023361,0,0
3591102,0.12723566591739655,0,0
411235,0.10174665600061417,0,0
2569498,0.03532858565449715,0,0
1468312,0.03656747564673424,0,0
1244114,0.06104335933923721,0,0
2462355,0.397135853767395,1,1
378664,0.540071427822113,1,1
3095676,0.0379159115254879,0,0
1872098,0.14521196484565735,0,0
774615,0.04750289395451546,0,0
25220,0.5664523243904114,0,0
1496772,0.15224039554595947,0,0
2236147,0.13818375766277313,0,0
3353248,0.103505939245224,0,0
1595691,0.5063554048538208,0,0
946235,0.3827981948852539,1,1
2223205,0.10771256685256958,0,0
3636441,0.4839797914028168,1,1
3292135,0.0339726023375988,0,0
421900,0.06949076056480408,0,0
67547,0.2042267769575119,0,0
2109184,0.07647185027599335,0,0
2575171,0.09471776336431503,0,0
1788766,0.1293969601392746,0,0
1684948,0.06742946803569794,0,0
2252407,0.06647954136133194,0,0
2270913,0.08765696734189987,0,0
2196049,0.058179598301649094,0,0
3467225,0.054948411881923676,0,0
3091647,0.035355642437934875,0,0
1029033,0.1029866635799408,0,0
2932793,0.07275556772947311,0,0
2294158,0.07562930881977081,0,0
571143,0.047631893306970596,0,0
2326800,0.056941643357276917,0,0
715409,0.05211608111858368,0,0
580778,0.3306480646133423,1,1
43701,0.05347428843379021,0,0
500295,0.09265585988759995,0,0
2723674,0.5036008954048157,1,1
2060780,0.08424458652734756,1,1
238322,0.5866230726242065,0,0
275115,0.503879725933075,1,1
2061771,0.503227949142456,1,1
3066328,0.11139523237943649,1,1
320751,0.44908466935157776,0,0
2558957,0.6030579209327698,1,1
1910119,0.11264553666114807,0,0
70313,0.08832291513681412,0,0
2921630,0.06144021824002266,0,0
3386437,0.07487950474023819,0,0
217366,0.39421549439430237,0,0
3172473,0.5007175207138062,0,0
1318040,0.05363566800951958,0,0
350996,0.03632412478327751,0,0
263226,0.11321644484996796,0,0
2359173,0.12178510427474976,0,0
21089,0.12094181030988693,0,0
1153153,0.03238538280129433,0,0
1651235,0.12538817524909973,0,0
2343662,0.04927503690123558,0,0
346907,0.48572826385498047,0,0
1982925,0.5820317268371582,0,0
2217490,0.08502490818500519,0,0
2162022,0.032583002001047134,0,0
2811656,0.1448289155960083,0,0
1729881,0.07745295763015747,0,0
3062861,0.41184404492378235,0,0
2215510,0.031705211848020554,0,0
333377,0.15403629839420319,0,0
1876474,0.07582371681928635,0,0
2810281,0.07946564257144928,0,0
2410768,0.5169335603713989,0,1
3172439,0.47152844071388245,0,0
3650912,0.5170961022377014,1,1
2188411,0.3979543149471283,1,1
1759864,0.07110331952571869,0,0
3453997,0.5095951557159424,1,1
1417047,0.05193263292312622,0,0
878067,0.49133700132369995,1,1
1994032,0.08569347858428955,0,0
2309876,0.13081292808055878,0,0
529149,0.03265973925590515,0,0
3082156,0.08633457124233246,0,0
213414,0.03678623586893082,0,0
1127852,0.4976731240749359,1,1
3317242,0.08756251633167267,0,0
3299216,0.031829144805669785,0,0
2239638,0.34936296939849854,0,1
2462522,0.11858636140823364,1,1
319796,0.5566059947013855,0,0
803100,0.10711473971605301,0,0
2880439,0.07299589365720749,0,0
2717844,0.07952912896871567,0,0
3072847,0.1356484442949295,0,0
2758565,0.43121084570884705,0,0
2305096,0.10200458765029907,0,0
3457018,0.04577779397368431,0,0
950014,0.038178879767656326,0,0
1339054,0.05246875435113907,0,0
1326556,0.04845631122589111,0,0
3462852,0.510940432548523,0,0
2809126,0.02387433685362339,0,0
1863714,0.514707624912262,0,0
262818,0.05424660071730614,0,0
2506617,0.09228343516588211,0,0
435487,0.6030384302139282,1,1
1983645,0.13856303691864014,0,0
3221475,0.3961740732192993,0,1
3343626,0.08867467194795609,0,0
2104817,0.037364233285188675,0,0
2406861,0.0451880544424057,0,0
2464464,0.4661417007446289,0,0
2163962,0.04400986433029175,0,0
63340,0.08617007732391357,0,0
2771392,0.08764532953500748,0,0
274798,0.4753359854221344,1,1
2662725,0.08238953351974487,0,0
944232,0.08561212569475174,0,0
1678620,0.4456866383552551,0,0
2878811,0.034912001341581345,0,0
2674213,0.07800012081861496,0,0
3468578,0.5610319375991821,1,1
536574,0.10768849402666092,0,0
937563,0.12086858600378036,0,0
358367,0.07744751125574112,0,0
1765664,0.08778185397386551,0,0
2002505,0.512194037437439,0,1
386525,0.05655514821410179,0,0
290061,0.5421496033668518,0,0
902747,0.03930623084306717,0,0
1314655,0.41777288913726807,0,0
268515,0.08586219698190689,0,0
2593659,0.34033557772636414,0,0
3613150,0.030880210921168327,0,0
2762138,0.044011376798152924,0,0
2865015,0.11969850212335587,0,0
3614636,0.4734099209308624,0,0
2971957,0.08943408727645874,0,0
1830713,0.1336991786956787,0,0
1303073,0.1201246902346611,0,0
246312,0.04190883785486221,0,0
765414,0.0814896896481514,0,0
437262,0.1367519199848175,0,0
287281,0.39229169487953186,1,1
1174008,0.09083732217550278,0,0
2067033,0.39737024903297424,0,0
2839336,0.10212871432304382,0,0
3368131,0.09005387127399445,0,0
3341924,0.16782468557357788,0,0
1967816,0.06457304954528809,0,0
2435787,0.09677892923355103,0,1
2903525,0.5450642108917236,1,1
746355,0.45514795184135437,0,0
484475,0.16223420202732086,0,1
1199437,0.5774340033531189,0,0
1738621,0.4682970345020294,0,0
539860,0.031297650188207626,0,0
1259790,0.3925030529499054,0,0
581217,0.48986178636550903,1,1
2258430,0.08152022212743759,0,0
2343527,0.048031989485025406,0,0
2548844,0.12046131491661072,0,1
3000056,0.0895850732922554,0,0
404602,0.18896101415157318,0,0
1314209,0.0983012393116951,0,0
2958839,0.03169938549399376,0,0
1437120,0.4368859827518463,0,0
3415759,0.12086646258831024,0,0
50993,0.14713899791240692,1,1
904634,0.11183226853609085,0,0
3101563,0.03420993685722351,0,0
3397312,0.07504565268754959,0,0
687116,0.09349910169839859,0,0
2386672,0.08789028972387314,0,0
1789885,0.03105984255671501,0,0
2559273,0.4726625382900238,1,1
3053998,0.33515575528144836,0,1
2939089,0.5487043857574463,1,1
936793,0.0568670928478241,0,0
2269839,0.03588317334651947,0,0
3358880,0.04658118262887001,0,0
2023103,0.03441634029150009,0,0
315015,0.02881382219493389,0,0
2509096,0.33550745248794556,0,0
3253453,0.46919554471969604,1,1
918165,0.0758899673819542,0,0
2937952,0.44241610169410706,0,0
2584660,0.02563532628118992,0,0
1833643,0.11266111582517624,0,0
1595840,0.056144293397665024,0,0
1961187,0.042079679667949677,0,0
1107541,0.12354081124067307,0,0
2160917,0.034475769847631454,0,0
3296963,0.09171344339847565,0,0
620895,0.5264787077903748,1,1
251331,0.41648921370506287,1,1
1328133,0.048505499958992004,0,0
574261,0.46608856320381165,0,0
3616436,0.11431887000799179,0,0
561160,0.5727627277374268,1,1
3265297,0.03130654990673065,0,0
915537,0.06022016704082489,0,0
2123844,0.14797408878803253,0,0
3031006,0.486830472946167,1,1
3021821,0.0787251815199852,0,0
749280,0.5339265465736389,1,1
2619900,0.03779851272702217,0,0
936839,0.11928626894950867,0,0
444866,0.09531812369823456,0,0
108994,0.611874520778656,0,0
2204864,0.10868413001298904,0,0
1890121,0.3115290105342865,0,0
1167306,0.3961980938911438,0,0
1535752,0.09862162917852402,0,0
494681,0.1411248743534088,0,0
3371431,0.04064305126667023,0,0
2214515,0.4267246723175049,0,0
1437967,0.059295639395713806,0,0
3256284,0.09458280354738235,0,0
3625108,0.0362955667078495,0,0
117986,0.039371609687805176,0,0
2745942,0.04917878285050392,0,0
2767571,0.02838471345603466,0,0
1700630,0.5084025859832764,0,0
1545163,0.086434505879879,0,0
15822,0.10110386461019516,0,0
634993,0.4854840040206909,1,1
898362,0.12943343818187714,0,0
129207,0.04171530157327652,0,0
2410309,0.4903607964515686,0,0
3238095,0.09583752602338791,0,0
584046,0.45069560408592224,1,1
2774085,0.08706885576248169,1,1
1937008,0.26719751954078674,0,0
596396,0.09555939584970474,0,0
2137503,0.09404023736715317,0,0
697038,0.31822505593299866,0,0
2329190,0.18438878655433655,0,0
2136592,0.12705039978027344,0,0
2920832,0.39201366901397705,0,0
2333967,0.5191168189048767,1,1
86039,0.15662914514541626,1,1
135217,0.08342289924621582,0,0
2930663,0.5404602885246277,0,0
660813,0.2039518654346466,0,0
1235187,0.03156115859746933,0,0
1680111,0.4961808919906616,1,1
3325148,0.5280506610870361,0,0
2816326,0.03345688432455063,0,0
1402892,0.4537929892539978,1,1
1285752,0.35034888982772827,0,0
3079032,0.05526195466518402,0,0
2786465,0.08833929151296616,0,0
1320094,0.07247591763734818,0,0
661694,0.09179553389549255,0,0
3645583,0.025937054306268692,0,0
1560645,0.03414227068424225,0,0
795848,0.10062097012996674,0,0
1437372,0.03328333795070648,0,0
2734562,0.06669089943170547,0,0
319426,0.033759668469429016,0,0
3468954,0.39098793268203735,1,1
3634599,0.08154090493917465,0,0
1425931,0.47827041149139404,1,1
1900042,0.33042222261428833,1,1
879212,0.06968319416046143,0,0
3281611,0.032811444252729416,0,0
522506,0.18358194828033447,0,0
2973176,0.08676137775182724,0,0
2111838,0.3871643543243408,0,1
1115,0.027398839592933655,0,0
2237140,0.3870866894721985,0,0
338466,0.08403831720352173,0,0
2509350,0.06946263462305069,0,0
270221,0.42284780740737915,1,1
1401587,0.4850696325302124,1,1
2221909,0.056411661207675934,0,0
2612266,0.4376599192619324,0,0
2266879,0.42153581976890564,0,0
2528191,0.09748508781194687,0,0
2403709,0.146636500954628,0,0
2035600,0.03691292554140091,0,0
986488,0.14617933332920074,0,0
1821845,0.1137145534157753,0,0
2549041,0.045593637973070145,0,0
155715,0.07435335963964462,0,0
2431521,0.4171628952026367,1,1
1684574,0.1924300640821457,0,0
1592433,0.04324091225862503,0,0
2960328,0.5136508941650391,0,0
2107406,0.09656187146902084,0,0
1675578,0.5839779376983643,1,1
3250198,0.4480155408382416,1,1
111846,0.5672292709350586,0,0
105352,0.37303444743156433,1,1
1518495,0.029921816661953926,0,0
1732894,0.127712219953537,0,1
199194,0.41637054085731506,0,1
778844,0.10699602216482162,0,0
1988590,0.4388594329357147,1,1
2653940,0.4509657919406891,0,1
2098739,0.42169398069381714,1,1
2969083,0.10553720593452454,0,0
1097145,0.4991511404514313,1,1
3474667,0.02872493863105774,0,0
2864296,0.07614150643348694,0,0
2518440,0.4547712504863739,1,1
2354555,0.5042369961738586,1,1
2308942,0.03532697632908821,0,0
1015388,0.029273752123117447,0,0
2622925,0.05629928782582283,0,0
643293,0.07724419236183167,0,0
3127813,0.03224143758416176,0,0
3128896,0.07340506464242935,0,0
287681,0.3930363953113556,1,1
862753,0.06671752035617828,0,0
3340912,0.04627171903848648,0,0
2639160,0.026453131809830666,0,0
3231972,0.4626128077507019,0,0
10053,0.10292917490005493,0,0
2157685,0.4424992799758911,1,1
2970139,0.07908155024051666,0,0
436715,0.4247487187385559,0,0
965843,0.6190192103385925,1,1
1605758,0.2926792800426483,0,0
3104632,0.5249921083450317,1,1
849777,0.08691263198852539,0,0
507892,0.38302117586135864,0,0
3441971,0.43585896492004395,0,0
747630,0.40619343519210815,0,1
3202363,0.045592427253723145,0,0
1190141,0.05850816145539284,0,0
1458963,0.49816128611564636,0,0
2521478,0.45265719294548035,1,1
285642,0.13070929050445557,0,0
2262143,0.582885205745697,0,0
1385976,0.5034211874008179,0,0
1808507,0.5835703611373901,1,1
403858,0.04051600396633148,0,0
840864,0.10720396786928177,0,0
1073720,0.4249351918697357,1,1
288868,0.08952444791793823,0,0
3436151,0.555063009262085,1,1
2116520,0.4965224266052246,0,0
2330367,0.08810039609670639,0,0
1613386,0.035532910376787186,0,0
1279945,0.46225062012672424,0,0
1433224,0.37816208600997925,0,0
3029075,0.38663381338119507,0,0
28951,0.14295725524425507,0,0
2279424,0.47321221232414246,0,0
746152,0.4866905212402344,0,0
1949705,0.09250560402870178,0,0
1680675,0.08641532808542252,0,0
3130853,0.07777390629053116,0,0
58322,0.029243523254990578,0,0
1430639,0.07827248424291611,0,0
3630215,0.09704315662384033,0,0
1245788,0.08683741837739944,0,0
1151482,0.46321797370910645,0,0
3578574,0.5158059597015381,0,0
1160858,0.13965639472007751,0,0
876412,0.40225401520729065,0,0
1081644,0.4252396523952484,0,0
605181,0.1501179188489914,0,0
812499,0.36360451579093933,0,0
1640925,0.5021853446960449,0,0
2782963,0.07269217073917389,0,0
433024,0.3862799108028412,0,0
2755090,0.1330702304840088,0,0
3328805,0.037717755883932114,0,0
733502,0.050086505711078644,0,0
2481759,0.46549493074417114,1,1
1053834,0.0548873208463192,0,0
3090645,0.03913060575723648,0,0
30184,0.08616717159748077,0,0
884354,0.04599831625819206,0,0
615726,0.5810269117355347,1,1
345680,0.582190215587616,0,0
719152,0.15336905419826508,0,0
3112960,0.4310128092765808,0,0
964469,0.5586186647415161,0,0
2098613,0.4385665953159332,1,1
769232,0.17995776236057281,0,1
1967222,0.3642992377281189,0,0
2466017,0.5694447159767151,0,0
3618985,0.5226638317108154,0,0
2334674,0.435133159160614,1,1
3483742,0.07265651226043701,0,0
2750993,0.14134527742862701,0,0
238943,0.0893256887793541,0,0
3268953,0.07244513928890228,0,0
2856348,0.07749860733747482,0,0
1653109,0.06869367510080338,0,0
3533419,0.0819953978061676,0,0
479172,0.08894986659288406,0,0
1855404,0.0919262021780014,0,0
3075719,0.030955368652939796,0,0
274065,0.15783895552158356,0,0
1970245,0.4508083462715149,1,1
715294,0.10102757811546326,0,0
2283569,0.07229747623205185,0,0
2013791,0.03914090618491173,0,0
132751,0.06476107239723206,0,0
79941,0.1314896047115326,0,0
1380013,0.08567356318235397,0,0
416191,0.08550570160150528,0,0
2221769,0.08999744802713394,0,0
3390792,0.04451042041182518,0,0
1363055,0.49963584542274475,0,0
116172,0.03697643056511879,0,0
3089783,0.4146120548248291,1,1
3025248,0.06253458559513092,0,0
3030121,0.11782585084438324,1,1
596977,0.39912402629852295,0,0
197550,0.4077552855014801,1,1
3107737,0.4823952615261078,1,1
3438479,0.39064091444015503,0,0
1992509,0.5325634479522705,1,1
1990912,0.47455736994743347,0,0
1589156,0.3365025520324707,1,1
1903618,0.11805148422718048,0,0
2718799,0.33055657148361206,0,0
2247185,0.4482439160346985,1,1
